id,rdf:type ,dct:rights/cc:attributionName,dct:rights/karstlink:licenceType,dct:rights/dct:created,dct:rights/dct:modified,dct:rights/cc:attributionURL,karstlink:documentType,rdfs:label,dct:subject,dc:langage,gn:countryCode,dct:date,dct:format,dct:identifier,dct:source,dct:creator,dct:publisher,dct:isPartOf,dct:references,karstlink:relatedToUndergoundCavity,karstlink:hasDescriptionDocument/dct:creator,karstlink:hasDescriptionDocument/dc:language,karstlink:hasDescriptionDocument/dct:title,karstlink:hasDescriptionDocument/dct:description
145,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur le phénomène d’intermittence du gouffre de Poudak (Hautes-Pyrénées).,,FR,FR,1909,,,https://gallica.bnf.fr/ark:/12148/bpt6k3102f/f1426,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
146,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur les lapiaz des Bracas (Basses-Pyrénées) et d’El-Torcal (Andalousie),,FR,FR,1909,,,https://gallica.bnf.fr/ark:/12148/bpt6k3102f/f1798,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
147,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur la rivière souterraine de Labouiche ou La Grange (Ariège).,,FR,FR,1909,,,https://gallica.bnf.fr/ark:/12148/bpt6k3103r/f699,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
148,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur l’hydrologie souterraine du massif de Pené-Blanque ou Arbas (Haute-Garonne),,FR,FR,1909,,,https://gallica.bnf.fr/ark:/12148/bpt6k3103r/f1171,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
149,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,L'aménagement de la Grotte Géante,,FR,FR,1909,,,http://cnum.cnam.fr/CGI/fpage.cgi?4KY28.76/255/100/647/5/636,Édouard-Alfred Martel,"La Nature, revue des sciences, Paris",,,,,,,
150,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Le problème du Timavo-Recca (Istrie),,FR,FR,1909,,,http://cnum.cnam.fr/CGI/fpage.cgi?4KY28.76/285/100/647/5/636,Édouard-Alfred Martel,"La Nature, revue des sciences, Paris",,,,,,,
151,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Nouvelles recherches et explorations dans le Karst,,FR,FR,1909,,,https://ia802704.us.archive.org/5/items/speluncabulleti00parigoog/speluncabulleti00parigoog.pdf#page=363,Édouard-Alfred Martel,"Spelunca, Bulletin de la Société de spéléologie, Paris",,,,,,,
152,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,L'erosion dés grès de Fontainebleau,,FR,FR,1910,,,,Édouard-Alfred Martel,Bulletin des services de la Carte géologique de la France et des topographies souterraines,,,,,,,
153,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur les abîmes des Pyrénées,,FR,FR,1910,,,https://gallica.bnf.fr/ark:/12148/bpt6k31042/f785,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
154,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur la désobstruction artificielle des abîmes,,FR,FR,1910,,,https://gallica.bnf.fr/ark:/12148/bpt6k31042/f1090,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
155,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,La Théorie de la Grundwasser et les eaux souterraine du Karst,,FR,FR,1910,,,https://gallica.bnf.fr/ark:/12148/bpt6k9656793k/f193,Édouard-Alfred Martel,"La Géographie, bulletin de la Société de géographie, Paris",,,,,,,
156,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur les conditions de filtrage efficace des eaux souterraines dans certaines formations calcaires,,FR,FR,1910,,,https://gallica.bnf.fr/ark:/12148/bpt6k31042/f574,Ernest Van-den-Broek|Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
157,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur les exagérations des théories glaciaires,,FR,FR,1911,,,https://gallica.bnf.fr/ark:/12148/bpt6k3105c/f1800,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
158,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur la construction des routes et ouvrages d'art en terrains calcaires,,FR,FR,1911,,,https://gallica.bnf.fr/ark:/12148/bpt6k3106p/f605,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
159,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur le profil en long et l'alluvionnement du cañon du Rhône,,FR,FR,1912,,,https://gallica.bnf.fr/ark:/12148/bpt6k31070/f98,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
160,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur le déplacement des sources thermales à la Roosevelt-Dam (Arizona),,FR,FR,1912,,,https://gallica.bnf.fr/ark:/12148/bpt6k31089/f1660,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
161,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,La grotte de Villanova (Frioul),,FR,FR,1912,,,http://cnum.cnam.fr/CGI/fpage.cgi?4KY28.83/389/100/671/5/660,Édouard-Alfred Martel,"La Nature, revue des sciences, Paris",,,,,,,
162,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,L'esplorazione sotterranea dei Pirenei negli anni 1907-08-09,,FR,FR,1912,,,,Édouard-Alfred Martel,"Mondo sotterraneo, Rivista di speleologia e idrologia, Udine",,,,,,,
163,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur l’étude des températures des eaux souterraines dans les captages pour l’alimentation Publique,,FR,FR,1913,,,https://gallica.bnf.fr/ark:/12148/bpt6k3109m/f741,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
164,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur les expériences de fluorescéine à grandes distances,,FR,FR,1913,,,https://gallica.bnf.fr/ark:/12148/bpt6k31103/f1102,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
165,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Explications sur Mammoth Cave,,FR,FR,1913,,,,Édouard-Alfred Martel,"Spelunca, Paris",,,,,,,
166,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur la Beatus-Höhle (Suisse) et l'eau-de-fond (Grundwasser) des calcaires,,FR,FR,1914,,,https://gallica.bnf.fr/ark:/12148/bpt6k3111d/f748,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
167,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur les gouffres des formations tertiaires et la résurgence de Vertus (Marne),,FR,FR,1914,,,https://gallica.bnf.fr/ark:/12148/bpt6k3111d/f1467,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
168,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur l'origine torrentielle des roches pédonculaires,,FR,FR,1914,,,https://gallica.bnf.fr/ark:/12148/bpt6k3112q/f87,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
169,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur Mammoth Cave,,FR,FR,1914,,,https://gallica.bnf.fr/ark:/12148/bpt6k3112q/f1011,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
170,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Sur la contamination des eaux souterraines par suite de la guerre,,FR,FR,1915,,,https://gallica.bnf.fr/ark:/12148/bpt6k3114b/f680,Édouard-Alfred Martel,"Comptes rendus hebdomadaires des séances de l'Académie des sciences, Paris",,,,,,,
171,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,Trieste et le Karst,,FR,FR,1915,,,http://cnum.cnam.fr/CGI/fpage.cgi?4KY28.89/149/100/532/5/530,Édouard-Alfred Martel,"La Nature, revue des sciences, Paris",,,,,,,
172,dct:BibliographicResource,Graziano W. Ferrari,CC-BY-SA,2020-12-27,2020-12-27,http://www.gwferrari.it/RivisteSpeleo/BiblioMartel/BiblioMartel.html,Text,La Grotta Regina Margherita a Collepardo,,FR,FR,1928,,,http://bmw06.comperio.it/bmw2/speleoteca/blob.php?table=NotiziaAllegato&item=Allegato&id=2676#page=17,Édouard-Alfred Martel,"Le grotte d'Italia, organo ufficiale dell'azienda autonoma di Stato delle R. Grotte demaniali di Postumia",,,,,,,
