id,rdf:type ,dct:rights/cc:attributionName,dct:rights/karstlink:licenceType,dct:rights/dct:created,dct:rights/dct:modified,dct:rights/cc:attributionURL,karstlink:documentType,rdfs:label,dct:subject,dc:langage,gn:countryCode,dct:date,dct:format,dct:identifier,dct:source,dct:creator,dct:publisher,dct:isPartOf,dct:references,karstlink:relatedToUndergoundCavity,karstlink:hasAccessDocument/dct:creator,karstlink:hasAccessDocument/dc:language,karstlink:hasAccessDocument/dct:title,karstlink:hasAccessDocument/dct:description,
111137,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Journal of Spelean History : official publication of the American Spelean History Association,,,US,,,,,,American Spelean History Association,,,,SSS Société Suisse de Spéléologie,FR,,"Trimestriel.ΩVol. 1, No 2 (1968) ->",
111349,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Journal of the British Speleological Association : Cave Science,,,GB,,,,,,British Speleological Association,,,,SSS Société Suisse de Spéléologie,FR,,"Vol. VI, No. 41 (April 1967)-ΩFait suite à Cave Science, GB 052",
110501,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Journal of the Craven Pothole Club,,,GB,,,,,,Craven Pothole Club,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.ΩVol. 1, No 1(1949) - Vol. 6, No 4 (1982-83). Incomplet.",
110669,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Journal of the Speleological society of Japan,,,JP,,,,,,Speleological society of Japan,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩVol. 1 (1976) ->,
110682,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Journal of the Sydney speleological Society,,,AT,,,,,,Speleological Society,,,,SSS Société Suisse de Spéléologie,FR,,"Mensuel.ΩFait suite à: Stop press, AUS 006",
110396,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Jumar,,,ES,,,,,,Sección espeleologia ingenieros industriales,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (1978) - no 7 (1986).,
110394,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Kaite : estudios de espeleología burgalesa / Grupo espeleológico Edelweiss,,,ES,,,,,,Grupo espeleologico Edelweiss,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (1978) ->,
110435,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Kaos de bloques,,,ES,,,,,,Grupo de espeleologia geologicas,,,,SSS Société Suisse de Spéléologie,FR,,No 3 (dic. 1989) ->,
110434,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karaitza,,,ES,,,,,,Union de Espeleologis Vascos = Euskal espeleologoen elkargoa = Union de spéléologues basques,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1992) ->,
110122,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karst & Environnement souterrain : bulletin trimestriel,,,FR,,,,,,C.P.E.P.E.S.C.,,,,SSS Société Suisse de Spéléologie,FR,,No 1 (avril 1982) - 20 (sept.1987).ΩFait suite à : Circulaire d'information / Commission permanente d'étude et de protection des eaux souterraines et des cavernes.ΩDevient Pollu-stop !,
111161,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karst caver : newsletter of Monogahela grotto,,,US,,,,,,Monogahela grotto,,,,SSS Société Suisse de Spéléologie,FR,,Vol. 9 - No 3 (1975).,
111452,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Karst development : karst geomorphology, karst hydrology, karst and landscape, karst environment and protection, pseudokarst, karst geoinformatics, modeling karstification, carbonate chemistry, speleology / ed.: Martonn Veress",,,HU,,,,,,University of West Hungary – Départment of physical Geography,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.,
110466,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karst und Höhle,,,DE,,,,,,Verband der Deutschen Höhlen- und Karstforscher e.V.,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.Ω1977 ->,
110454,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Karst-Bulletin / Arbeitsgruppe Karsthydrogeologie am Geologie Institut, Universität Wien",,,AT,,,,,,Universität,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.Ω1 (Oktober 1981) ->,
110223,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karstologia : revue de karstologie et de spéléologie de la Fédération française de spéléologie et de l'Association française de karstologie,,,FR,,,,,,Karstologia,,,,SSS Société Suisse de Spéléologie,FR,,Semestriel.Ω1er semestre (1983) ->ΩFait suite à : Bulletin de l'Association française de karstologie.,
111267,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karstologia : revue de karstologie et de spéléologie de la Fédération française de spéléologie et de l'Association française de karstologie,,,FR,,,,,,Karstologia,,,,SSS Société Suisse de Spéléologie,FR,,"Semestriel.Ω1er semestre (1983) -> No 29, 1er Semestre (1997). Incomplet.ΩFait suite à : Bulletin de l'Association française de karstologie.",
110125,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karstologia mémoires / Association française de karstologie,,,FR,,,,,,Association française de karstologie,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.Ω1 (1986) ->ΩOuvrages en monographies.,
110123,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karstomania : bulletin Association de Recherches Spéléologiques de la Rochefoucauld,,,FR,,,,,,A.R.S. : Association de Recherches Spéléologiques,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩNo 0 (février 1987) ->,
111063,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karstory : bulletin d'information du SCB,,,BE,,,,,,Spéléo-club de Belgique,,,,SSS Société Suisse de Spéléologie,FR,,"Bimestriel, puis trimestriel.ΩDécembre 1979 - No 64 (1982).Ω",
111037,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karszt és barlang : A Magyar karszt- és barlangkutato tarsulat (bizottsag jusqu'en 1969) = Bulletin of the Hungarian speleological society.,,,HU,,,,,,Magyar karszt- és barangkutato tarsulat,,,,SSS Société Suisse de Spéléologie,FR,,Semestriel (souvent annuel).ΩLes deux numéros de 1961 sont parus sous le titre : Karszt- és barlangkutato.ΩNo I. (1961) ->Ω,
111038,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karszt- és barlangkutatas : A Magyar karszt- és barlangkutato tarsulat évkönyve = organe officiel de la Société hongroise de spéléologie.Ω,,,HU,,,,,,Magyar karszt- és balangkutato bizottsag,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel, puis irrégulier.Ω1 (1959) - 9 (1975-1980).ΩDevient : Beszamolo.",
111373,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karszt-es Barlangkutatasi Tajekoztato,,,HU,,,,,,Magyar Karszt- es Barlangkutato tarsulat,,,,SSS Société Suisse de Spéléologie,FR,,Mensuel. Incomplet. 1959-1960.,
111285,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Karsztfejlódés = [Karst development],,,HU,,,,,,,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩIII (1999) ->,
110378,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Kobie : paleoantropologia y ciencias naturales : boletin / del Grupo espeleologico Vizcaino,,,ES,,,,,,Grupo espeleologico Vizcaino,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.Ω1 (1969) ->,
111368,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Koloska,,,ES,,,,,,Grupo espelleologico Alaves (GEA),,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩN° 1 (2003) ->,
110955,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Kras i speleologia,,,PL,,,,,,Universytet Slaski Katowice,,,,SSS Société Suisse de Spéléologie,FR,,Biennal.ΩTom 1 (1976) ->ΩFait suite à : Speleologia / Commission de spéléologie PTTK.,
110763,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Kras v ceskoslovensku,,,CS,,,,,,Speleologicky Klub,,,,SSS Société Suisse de Spéléologie,FR,,Semestriel.Ω1 (1959) - 1 (1965). Incomplet.,
110762,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Krasovy sbornik : bulletin karstique,,,CS,,,,,,Spolecnost Nardniho Muzea,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.Ω1 (1958) - 5 (1976).,
111009,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Kratikaoudok XXVI,,,FR,,,,,,Kratikaoudok,,,,SSS Société Suisse de Spéléologie,FR,,Numéro unique.,
110405,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Kur : rivista / Associazione culturale La Venta,,,IT,,,,,,La Venta Associazione culturale,,,,SSS Société Suisse de Spéléologie,FR,,"Semestriel (N. 0 à N. 19), puis annuel.ΩDès n° 21, 2 éditions séparées italien et anglais (auparavant bilingue)",
111530,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L.S.B. Info / Ligue spéléologique de Bourgogne,,,FR,,,,,,Ligue Spéléologique de Bourgogne,,,,SSS Société Suisse de Spéléologie,FR,,"Manquent N° 1 (1981), 2 (1981), 3 (1982), 11 (1984), 17 à 20, 22 à 26, 28, 30 à 46, ",
110127,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L.S.D. : Les spéléos drômois : bulletin périodique / du Comité départemental de spéléologie de la Drôme,,,FR,,,,,,Comité départemental de spéléologie de la Drôme,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1981) ->,
111358,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"L'Agendo : grotte, musei, parchi, rifugi e associazioni speleologiche in Italia / Società speleologica italiana ; Centro italiano di Documentazione speleologica «F. Anelli» ; a cura di Michele Sivelli",,,IT,,,,,,Erga Ed.,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.,
110008,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Ain descend : bulletin du Groupe Spéléo de Bourg,,,FR,,,,,,Groupe Spéléo,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.Ω6 (1975) - 14 (1985).,
111299,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"L'Alieno : rivista del Gruppo speleologico Valle Imagna / red. Massimo Pozzo, Evon Malixi",,,IT,,,,,,Gruppo Speleologico Valle Imagna,,,,SSS Société Suisse de Spéléologie,FR,,Irr.,
111487,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'ANAR Bull' : feuille dinformation de l'Association Nationale des Anciens Responsables de la Fédération Française de Spéléologie,,,FR,,,,,,FFS,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier. CompletΩDevient : ANAR Bull' : bulletin de l'Association Nationale des Anciens Responsables de la Fédération Française de Spéléologie, F 269.1",
110807,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Appennino meridionale : annuario del Club Alpino Italiano - Sezione di Napoli,,,IT,,,,,,Club Alpino Italiano - Sezione di Napoli,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩN. 1 (1988)->ΩFait suite à : Annuario speleologico (I 026).,
110017,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Argilon : bulletin périodique du S.C.A.,,,FR,,,,,,Spéléo-Club Argilon,,,,SSS Société Suisse de Spéléologie,FR,,No 1 (1978) ->,
110935,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Ausi : bollettino del Gruppo Speleologico «Sparviere» di Alessandria del Carretto (CS),,,IT,,,,,,#VALEUR !,,,,SSS Société Suisse de Spéléologie,FR,,N° 9 (ottobre 1990)->,
110020,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Aven : Bulletin de liaison et d'information du Spéléo-Club de la Seine,,,FR,,,,,,Spéléo-Club de la Seine,,,,SSS Société Suisse de Spéléologie,FR,,No 1 (nov. 1961) ->,
110437,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Avenc : boletin de información espeleologica,,,ES,,,,,,Federación territorial valenciana de espeleologia,,,,SSS Société Suisse de Spéléologie,FR,,No 3 (dic. 1991) ->,
110281,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'eccentrico : bollettino del Gruppo Grotte Borgio Verezzi,,,IT,,,,,,Gruppo Grotte,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.,
110081,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Echelle : bulletin du Spéléo-Club aubois,,,FR,,,,,,Spéléo-Club aubois,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 14 (mai 1985) ->,
110630,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Echo d'Yquem : bulletin intérieur du Club Alpin Français de Rabat (Maroc),,,MA,,,,,,Club Alpin Français,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 9 (juin 1979) - 15 (1985).,
111094,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'écho de l'égout : feuille d'information / de la Commission nationale de protection des sites spéléologiques,,,BE,,,,,,L'écho de l'égout,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩVol. 3, No 1 (1978) - No 26 (1989). Incomplet.",
110082,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Echo des cavernes,,,FR,,,,,,Spéléo Club San Claudien : Groupe Jean Colin,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1952) -> no 32-35 (1983-1986).,
110641,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'écho des Cavernes Meusiennes : Bulletin du Comité Départemental de Spéléologie de la Meuse,,,FR,,,,,,Comité Départemental de Spéléologie de la Meuse,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (mars 1988) ->,
110083,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Echo des stalagmites : bulletin / de l'Abîme Club niçois,,,FR,,,,,,Abîme Club niçois,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1977) -> no 13 (1993).,
110084,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Echo des ténèbres : bulletin d'information et de liaison,,,FR,,,,,,Société spéléologique du Plantaurel,,,,SSS Société Suisse de Spéléologie,FR,,Semestriel.ΩNo 1/2 (octobre 1977) - no 17 (1985). Incomplet.,
110271,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"L'Echo montagnard : alpinisme, ski, tourisme : organe officiel de la Société suisse de spéléologie",,,CH,,,,,,Société Suisse de Spéléologie,,,,SSS Société Suisse de Spéléologie,FR,,"28e année, no 10 (12 mai 1950) - 32e année, no 6 (26 mars 1954). Incomplet.ΩUn recueil des articles concernant la SSS est disponible en monographie : 402 ECH.",
111033,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'éclair : revue suisse de scoutisme,,,CH,,,,,,Edition de l'éclaireur,,,,SSS Société Suisse de Spéléologie,FR,,Mensuel.ΩNo 3 (mars 1955) - No 4 (avril 1955).,
111414,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Eco dei pipistrelli : annuario / del Centro documentazione grotte – Ricerche speleologiche di Martina Franca ,,,IT,,,,,,Centro documentazione grotte – Ricerche speleologiche,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.,
111213,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'eco del pipistrello : bollettino interno / del Gruppo Speleologico CAI Roma,,,IT,,,,,,Gruppo Speleologico CAI Roma,,,,SSS Société Suisse de Spéléologie,FR,,"Fait suite à: Notiziario (I 054), suite à la séparation des deux groupes. Notiziario (I 054) continue mais uniquement pour le Speleo Club Roma.ΩPhotocopies.ΩN. 1 (1994)-",
111376,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'eco del pipistrello : notiziario / del Gruppo Speleologico CAI Roma,,,IT,,,,,,Gruppo Speleologico CAI Roma,,,,SSS Société Suisse de Spéléologie,FR,,"Fait suite à: Notiziario (I 054), suite à la séparation des deux groupes. Notiziario (I 054) continue mais uniquement pour le Speleo Club Roma. Fait suite a L'eco del pipistrello : bollettino interno, 1994-1996 (I 135).Ω",
111005,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Electron,,,BE,,,,,,L'Electron,,,,SSS Société Suisse de Spéléologie,FR,,"No 1 (1971), 3-4 (1972)",
111067,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Electron : revue spéléologique belge,,,BE,,,,,,L'Electron,,,,SSS Société Suisse de Spéléologie,FR,,"Trimestriel, puis mensuel depuis 1970.ΩNo 4 (1963) - No 2 (1971).ΩLes volumes reliés contiennent quelques exemplaires de l'Electron «entre deux»",
110092,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Escarpolette,,,FR,,,,,,Groupe Spéléo-Archéo,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 7 (1985-1986) ->ΩFait suite à : Compte-rendu d'activité / Groupe spéléologique et archéologique de Mandeure.,
110094,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Excentrique,,,FR,,,,,,Le Joyeux Niphargus,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.ΩNo 1 (1973) -  No 2 (1974), No 4 (1975) - No 6 (1977).",
111486,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'excentrique : [le trimestriel de Spéléo-J et du Comité Jeunes] / de l'Union Belge de Spéléologie,,,BE,,,,,,Union Belge de Spéléologie,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩDevient: L'excentrique 2.0 B 054.1Ω,
110095,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Excentrique : bulletin de liaison semestriel / Cordée spéléologique du Languedoc,,,FR,,,,,,Cordée spéléologique du Languedoc,,,,SSS Société Suisse de Spéléologie,FR,,"(Mai 1962), (mai 1964), No 10 (1967).",
110964,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Excentrique : Journal du SCVJ [Spéléo-Club de la Vallée de Joux],,,RU,,,,,,Spéléo-Club de la Vallée de Joux,,,,SSS Société Suisse de Spéléologie,FR,,Semestriel.Ω1 (automne/hiver 1995) ->,
111508,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"L'excentrique 2.0 : La spéléo par les jeunes, pour les jeunes! / Union Belge de Spéléologie",,,BE,,,,,,Union Belge de Spéléologie,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩFait suite à: L'excentrique : [le trimestriel de Spéléo-J et du Comité Jeunes] B 054Ω,
110096,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Eydze : bulletin du Comité départemental de spéléologie de la Dordogne,,,FR,,,,,,Comité départemental de spéléologie de la Dordogne,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1990).,
110116,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Inconnu souterrain : bulletin d'information du Spéléo-Club de Lutèce,,,FR,,,,,,Spéléo-Club de Lutèce,,,,SSS Société Suisse de Spéléologie,FR,,"Trimestriel.ΩNo 13-14 (1960), 17-19 (1961), 21-22 (1963).",
111068,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'oreillard : revue de la spéléologie liégeoise,,,BE,,,,,,groupe spéléologique liégeois,,,,SSS Société Suisse de Spéléologie,FR,,"Vol. 2, No 1 (1965) - Vol. 4, No 2 (1967).",
110221,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,L'Ursus : activités / de la section spéléo de l'A.C.R.C. [Athlétic Club Renault Cléon],,,FR,,,,,,A.C.R.C. ,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1975) -> no 6 (1984).,
110584,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La Bavure cavernicole : journal associatif,,,FR,,,,,,Gout Jean-Louis,,,,SSS Société Suisse de Spéléologie,FR,,Mensuel.ΩNo 1 (15 janvier 1990) -> no 27 (sept. 1994).,
110368,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La Bétoire / Spéléo-Club des Appalaches,,,,,,,,,Spéléo-Club des Appalaches,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩVol. 1, no 2 (1975) - vol. 4, no 3 (1979). Incomplet.",
110024,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La Botte : Bulletin de liaison / du comité départemental de spéléologie de la Loire,,,FR,,,,,,Comité départemental de spéléologie de la Loire,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (1983) ->,
110068,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La Calbonde,,,FR,,,,,,Groupe spéléologique normand universitaire,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩNo 1 (1972), 3(1974) - No 9 (1977).ΩDevient : La Calbonde, nouvelle série.",
110235,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La Calbonde : nouvelle série,,,FR,,,,,,Groupe spéléologique normand universitaire,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1(1986) ->ΩFait suite à : La Calbonde.,
111237,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La Canette : bulletin du Spéléo-Club La Châtelaine,,,FR,,,,,,Spéléo-Club,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (janvier 1996) ->,
110073,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La Cèze : bulletin du Groupe spéléo Bagnols-Marcoule : G.S.B.M.,,,FR,,,,,,Groupe spéléo Bagnols-Marcoule,,,,SSS Société Suisse de Spéléologie,FR,,No 9 (1981).ΩFait suite à : Les Electrons cavernicoles.ΩDevient : G.S.B.M.,
111339,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La chauve-souris en folie : gazette officielle du SCN,,,CH,,,,,,Spéléo-Club Nyon,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩN° 1 (été 2002) - n° 7 (2004).,
111210,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La ciauca : voce / del Circolo Speleologico Esperiano,,,IT,,,,,,Circolo Speleologico Esperiano,,,,SSS Société Suisse de Spéléologie,FR,,"Anno 1°, N. 1 (1981)-N. 6 (1985).ΩPhotocopies.",
110077,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La Croute : bulletin annuel du Groupe spéléologique de Morteau,,,FR,,,,,,Groupe spéléologique,,,,SSS Société Suisse de Spéléologie,FR,,No 2 (1974-1975).,
111330,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,La feuille de C : feuille de liaison et d'information de la région Rhône-Alpes,,,FR,,,,,,comité spéléologique régional Rhône-Alpes,,,,SSS Société Suisse de Spéléologie,FR,,N° 33 (1er semestre 2002) ->,
